Acidity,Aftertaste,Aroma,Balance,Body,Category One Defects,Category Two Defects,Clean Cup,Color,Country of Origin,Flavor,Grading Date,Harvest Year,Moisture Percentage,Processing Method,Quakers,Region,Sweetness,Uniformity,Variety,altitud_limpia,dataset_source,quality_label
7.58,7.25,7.42,7.33,7.42,0,1,9.33,Green,Guatemala,7.42,"June 22nd, 2017",2016,0.1,Washed / Wet,2.0,oriente,9.33,9.33,Bourbon,1219.2,2018_volpatto,No Specialty
6.83,7.0,7.25,7.17,7.33,0,12,10.0,Bluish-Green,El Salvador,7.08,"March 23rd, 2017",2016,0.0,Washed / Wet,0.0,cacahuatique,10.0,10.0,Bourbon,1250.0,2018_volpatto,No Specialty
7.42,6.83,6.92,7.08,7.17,0,0,10.0,Blue-Green,Thailand,7.17,"June 16th, 2014",2013,0.12,Washed / Wet,0.0,thailand,10.0,10.0,,800.0,2018_volpatto,No Specialty
7.08,6.83,7.5,7.17,7.08,0,6,10.0,Green,Guatemala,7.0,"June 27th, 2013",2013,0.11,Washed / Wet,0.0,oriente,10.0,10.0,Bourbon,1310.64,2018_volpatto,No Specialty
7.58,6.83,7.42,6.58,7.17,0,6,10.0,Green,Mexico,7.25,"March 29th, 2013",2013,0.12,Washed / Wet,0.0,"la concordia, chiapas",10.0,10.0,Typica,1400.0,2018_volpatto,No Specialty
6.75,7.0,7.33,7.0,7.08,5,6,10.0,,Mexico,7.17,"September 27th, 2012",2012,0.13,Washed / Wet,0.0,"tenango de doria, hidalgo",10.0,10.0,Caturra,975.0,2018_volpatto,No Specialty
7.17,7.17,6.92,7.08,7.08,0,9,10.0,,Mexico,7.17,"June 4th, 2012",2012,0.0,Washed / Wet,0.0,"coatepec, coatepec",10.0,10.0,Mundo Novo,1264.0,2018_volpatto,No Specialty
7.0,7.0,7.17,6.92,7.25,1,0,10.0,,Thailand,7.17,"April 9th, 2010",,0.0,,0.0,,10.0,10.0,Peaberry,,2018_volpatto,No Specialty
7.33,6.92,7.08,7.08,7.25,0,11,10.0,,Mexico,7.0,"September 17th, 2012",2012,0.12,Washed / Wet,0.0,tepetzingo,10.0,10.0,Typica,1250.0,2018_volpatto,No Specialty
7.33,6.92,7.25,7.0,7.25,0,5,10.0,Green,Mexico,6.92,"August 30th, 2012",2012,0.13,Washed / Wet,0.0,la concordia,10.0,10.0,Caturra,1550.0,2018_volpatto,No Specialty
6.75,7.0,7.25,7.33,7.17,0,4,10.0,,Colombia,7.17,"February 9th, 2011",4T/10,0.1,,0.0,huila,10.0,10.0,,1800.0,2018_volpatto,No Specialty
7.33,6.83,7.08,7.0,7.25,1,19,10.0,,Guatemala,7.0,"January 13th, 2011",2009/2010,0.17,,0.0,"chuva, san marcos",10.0,10.0,,1325.88,2018_volpatto,No Specialty
7.42,7.0,6.92,7.0,7.25,0,6,10.0,Green,Nicaragua,6.92,"July 6th, 2015",2015,0.12,Natural / Dry,0.0,jinotega,10.0,10.0,Caturra,1050.0,2018_volpatto,No Specialty
7.0,7.17,6.92,7.0,7.42,0,1,10.0,,Taiwan,7.0,"May 23rd, 2015",2014,0.0,Natural / Dry,0.0,nantou,10.0,10.0,Typica,700.0,2018_volpatto,No Specialty
7.42,7.42,7.83,7.5,7.67,0,2,6.67,Green,Colombia,7.5,"June 21st, 2013",2013,0.0,Washed / Wet,0.0,cundinamarca,10.0,10.0,Caturra,1550.0,2018_volpatto,No Specialty
7.25,6.92,7.25,7.08,7.58,1,20,10.0,Green,Mexico,7.08,"August 1st, 2012",2012,0.12,Washed / Wet,0.0,la concordia,10.0,9.33,Caturra,1550.0,2018_volpatto,No Specialty
7.25,7.0,7.25,7.17,7.17,0,5,10.0,Bluish-Green,Mexico,7.33,"July 11th, 2012",2012,0.12,Washed / Wet,0.0,"coatepec, coatepec",10.0,9.33,Typica,1100.0,2018_volpatto,No Specialty
7.58,7.25,7.08,7.42,7.33,0,2,9.33,Green,Guatemala,7.33,"May 13th, 2014",2013,0.1,Washed / Wet,0.0,oriente,9.33,9.33,Bourbon,1219.2,2018_volpatto,No Specialty
7.0,6.83,7.25,7.17,7.0,1,4,10.0,Green,Guatemala,7.33,"March 31st, 2014",2014,0.1,Washed / Wet,0.0,oriente,10.0,10.0,Other,1219.2,2018_volpatto,No Specialty
7.42,6.83,7.0,7.17,7.33,0,30,10.0,Green,Mexico,6.83,"September 11th, 2012",2012,0.13,Washed / Wet,0.0,xicotepec de juarez,10.0,10.0,Typica,800.0,2018_volpatto,No Specialty
7.0,6.83,7.42,7.08,7.33,1,2,10.0,Bluish-Green,Cote D?Ivoire,7.25,"June 6th, 2017",2016,0.13,Washed / Wet,0.0,cnra station of divo,10.0,9.33,,200.0,2018_volpatto,No Specialty
7.25,6.75,7.42,7.25,7.42,0,3,9.33,Green,Colombia,7.25,"January 8th, 2014",2013,0.0,Washed / Wet,0.0,pereira,10.0,9.33,Caturra,1200.0,2018_volpatto,No Specialty
7.33,6.83,7.0,6.92,7.42,0,23,10.0,,Mexico,7.0,"September 17th, 2012",2012,0.14,Washed / Wet,0.0,zentla,10.0,10.0,Typica,950.0,2018_volpatto,No Specialty
7.17,7.08,7.42,7.08,7.08,0,19,10.0,Green,Mexico,7.17,"September 10th, 2012",2012,0.14,Washed / Wet,0.0,zentla,10.0,9.33,Typica,750.0,2018_volpatto,No Specialty
7.25,6.33,7.17,7.33,7.58,0,6,10.0,Green,Guatemala,6.5,"January 13th, 2012",2012,0.11,Washed / Wet,0.0,oriente,10.0,10.0,Bourbon,,2018_volpatto,No Specialty
7.25,6.83,7.08,7.08,7.42,0,0,10.0,Blue-Green,Taiwan,6.83,"November 7th, 2014",2014,0.11,Washed / Wet,0.0,natou county,10.0,10.0,Typica,850.0,2018_volpatto,No Specialty
7.17,6.92,7.0,7.08,7.17,0,10,10.0,Green,Mexico,7.0,"September 10th, 2012",2012,0.13,Washed / Wet,0.0,veracruz,10.0,10.0,Bourbon,1000.0,2018_volpatto,No Specialty
7.42,7.33,7.33,7.42,7.5,0,0,9.33,Green,Guatemala,7.42,"August 22nd, 2017",2017,0.1,Washed / Wet,0.0,santa rosa,9.33,8.67,Bourbon,1219.2,2018_volpatto,No Specialty
6.92,6.75,7.58,6.92,7.0,0,5,10.0,Green,Honduras,7.0,"July 27th, 2017",2017,0.11,Washed / Wet,0.0,ocotepeque,10.0,10.0,Catuai,1650.0,2018_volpatto,No Specialty
7.42,6.92,7.08,6.92,7.0,0,6,10.0,Green,Guatemala,7.0,"May 23rd, 2016",2016,0.11,Washed / Wet,8.0,occidente,10.0,10.0,Bourbon,1320.0,2018_volpatto,No Specialty
7.25,6.75,7.25,6.92,7.0,0,6,10.0,Green,Guatemala,7.17,"June 30th, 2015",2015,0.11,Washed / Wet,0.0,nuevo oriente,10.0,10.0,Catuai,1550.0,2018_volpatto,No Specialty
8.0,7.5,7.17,7.83,7.25,5,20,10.0,,Costa Rica,7.42,"December 10th, 2013",2012,0.1,Washed / Wet,0.0,san rafael,6.67,10.0,Catuai,,2018_volpatto,No Specialty
7.08,6.92,7.25,7.17,7.17,0,8,10.0,,Mexico,7.08,"September 13th, 2012",2012,0.14,Washed / Wet,0.0,zaragoza itundujia,10.0,9.33,Typica,1550.0,2018_volpatto,No Specialty
7.08,6.92,7.17,7.0,7.17,0,34,10.0,Green,Mexico,6.92,"August 30th, 2012",2012,0.14,Washed / Wet,0.0,yajalon,10.0,10.0,Typica,1450.0,2018_volpatto,No Specialty
7.25,6.83,6.75,7.08,7.58,0,8,10.0,,Mexico,6.75,"April 9th, 2010",08/09 crop,0.01,,0.0,"pluma hidalogo, oaxaca",10.0,10.0,Typica,1200.0,2018_volpatto,No Specialty
7.42,7.42,7.58,7.67,7.67,0,1,8.67,Green,Guatemala,7.67,"August 23rd, 2017",2017,0.1,Washed / Wet,0.0,san marcos,8.67,8.67,Bourbon,1700.0,2018_volpatto,No Specialty
7.33,6.75,7.42,6.92,7.33,0,0,9.33,Green,United States (Puerto Rico),7.08,"June 9th, 2014",2013,0.13,Washed / Wet,0.0,yauco region,10.0,10.0,Other,853.44,2018_volpatto,No Specialty
7.25,6.92,7.33,7.08,7.33,0,2,10.0,,Mexico,7.0,"September 13th, 2012",2012,0.16,Washed / Wet,0.0,zaragoza itundujia,10.0,9.33,Typica,1500.0,2018_volpatto,No Specialty
7.33,6.75,7.25,7.0,7.42,0,45,10.0,Green,Mexico,7.08,"September 12th, 2012",2012,0.11,Washed / Wet,0.0,tlacuilotepec,10.0,9.33,Mundo Novo,1100.0,2018_volpatto,No Specialty
7.17,7.25,7.17,7.08,7.25,0,0,9.33,Bluish-Green,Mexico,7.25,"July 3rd, 2012",2012,0.1,Washed / Wet,0.0,talpa de allende,10.0,9.33,Typica,1200.0,2018_volpatto,No Specialty
6.83,6.42,6.75,7.5,7.58,0,3,10.0,,,6.75,"March 1st, 2011",,0.1,,0.0,,10.0,10.0,,,2018_volpatto,No Specialty
7.42,6.58,7.33,6.83,7.08,0,3,10.0,Green,Guatemala,7.17,"September 11th, 2014",2014,0.12,Washed / Wet,0.0,oriente,10.0,10.0,Other,1219.2,2018_volpatto,No Specialty
7.0,7.0,7.0,7.0,7.0,0,12,10.0,Green,Honduras,7.0,"April 26th, 2014",2014,0.11,Washed / Wet,0.0,intibuca,10.0,10.0,Pacas,1350.0,2018_volpatto,No Specialty
7.25,7.08,7.67,7.5,8.0,0,4,9.33,,Peru,7.17,"January 8th, 2013",2012,0.0,Washed / Wet,0.0,san ignacio,9.33,8.67,Typica,1400.0,2018_volpatto,No Specialty
7.25,6.67,6.75,7.08,7.17,0,12,10.0,,Mexico,7.08,"September 17th, 2012",2012,0.12,Natural / Dry,0.0,"iliatenco, guerrero",10.0,10.0,Mundo Novo,1300.0,2018_volpatto,No Specialty
7.5,6.92,7.5,7.0,7.25,3,17,10.0,Green,Mexico,7.17,"September 12th, 2012",2012,0.14,Semi-Washed / Semi-Pulped,0.0,zaragoza itundujia,10.0,8.67,Typica,1550.0,2018_volpatto,No Specialty
7.25,6.83,7.17,6.92,7.17,7,38,10.0,Green,Mexico,6.83,"August 30th, 2012",2012,0.14,Washed / Wet,0.0,amatenango de la frontera,10.0,10.0,Typica,,2018_volpatto,No Specialty
7.08,6.75,7.33,7.25,7.17,0,8,10.0,Green,Mexico,7.0,"March 12th, 2013",2013,0.12,Washed / Wet,0.0,"la concordia, chiapas",10.0,9.33,Typica,1300.0,2018_volpatto,No Specialty
7.08,6.92,7.5,6.75,6.92,0,0,10.0,,Mexico,7.0,"September 17th, 2012",2012,0.16,Washed / Wet,0.0,zaragoza itundujia,10.0,10.0,Typica,1400.0,2018_volpatto,No Specialty
7.0,6.92,7.17,7.0,7.0,0,4,10.0,Green,Nicaragua,7.0,"May 22nd, 2017",2016,0.1,Other,2.0,jalapa,10.0,10.0,Caturra,1100.0,2018_volpatto,No Specialty
7.25,6.92,7.5,7.42,7.58,5,8,9.33,Green,United States (Hawaii),6.92,"January 17th, 2014",2013,0.12,Natural / Dry,0.0,kona,9.33,9.33,,,2018_volpatto,No Specialty
7.25,6.33,7.33,7.0,7.0,1,8,10.0,Green,Guatemala,7.08,"July 5th, 2013",2013,0.12,Washed / Wet,0.0,oriente,10.0,10.0,Bourbon,1310.64,2018_volpatto,No Specialty
7.0,6.83,7.25,7.0,7.17,0,0,10.0,Green,Mexico,6.83,"August 1st, 2012",2012,0.14,Washed / Wet,0.0,veracruz,10.0,10.0,Typica,1320.0,2018_volpatto,No Specialty
7.25,7.17,7.25,7.0,7.08,0,0,10.0,,Mexico,7.33,"July 16th, 2012",2012,0.14,Semi-Washed / Semi-Pulped,0.0,veracruz,10.0,8.67,Typica,1250.0,2018_volpatto,No Specialty
7.33,6.83,7.67,7.17,7.58,0,0,10.0,,Mexico,7.17,"June 6th, 2012",2012,0.12,Washed / Wet,0.0,"ohuapan, tlaltetela",8.67,9.33,Bourbon,1350.0,2018_volpatto,No Specialty
7.17,6.83,7.0,7.17,7.17,0,5,10.0,Green,China,6.92,"April 26th, 2014",2013,0.0,Washed / Wet,0.0,yunnan,9.33,10.0,Typica,1850.0,2018_volpatto,No Specialty
7.25,6.67,6.92,6.92,7.17,0,2,10.0,,Mexico,6.92,"September 17th, 2012",2012,0.13,Washed / Wet,0.0,yecuatla,10.0,10.0,Caturra,1150.0,2018_volpatto,No Specialty
6.83,6.75,7.08,6.92,7.08,1,7,10.0,Green,Nicaragua,7.0,"February 17th, 2016",2016,0.1,,5.0,nueva segovia,10.0,10.0,,,2018_volpatto,No Specialty
6.75,6.92,6.83,7.08,7.25,1,1,10.0,Green,Nicaragua,7.08,"March 28th, 2015",2014,0.11,Natural / Dry,0.0,,10.0,10.0,,,2018_volpatto,No Specialty
7.58,6.92,7.33,7.17,7.25,0,3,9.33,Green,Guatemala,7.17,"September 4th, 2014",2014,0.12,Washed / Wet,0.0,oriente,10.0,8.67,Other,1219.2,2018_volpatto,No Specialty
7.25,7.17,6.83,6.92,7.0,0,0,10.0,Green,Taiwan,6.75,"July 22nd, 2014",2013,0.1,Washed / Wet,0.0,"dongshan dist., tainan city 臺南市東山區",10.0,10.0,Typica,800.0,2018_volpatto,No Specialty
7.33,6.75,7.0,6.92,6.92,0,1,10.0,Green,Mexico,7.0,"July 26th, 2012",2012,0.13,Washed / Wet,0.0,tapachula,10.0,10.0,Typica,1400.0,2018_volpatto,No Specialty
7.92,7.58,7.92,7.5,7.92,0,1,6.67,,Mexico,7.58,"July 2nd, 2012",2012,0.1,Washed / Wet,0.0,cofradia de suchitlan,10.0,8.0,Typica,1300.0,2018_volpatto,No Specialty
7.42,7.08,7.92,7.33,6.75,0,0,9.33,,United States (Hawaii),6.83,"June 21st, 2011",,0.0,,0.0,kona,10.0,8.67,,,2018_volpatto,No Specialty
6.92,6.92,7.25,7.58,7.25,0,0,9.33,Green,Mexico,6.75,"April 26th, 2014",2014,0.0,Washed / Wet,0.0,"sierra, chiapas",10.0,9.33,Bourbon,1600.0,2018_volpatto,No Specialty
7.0,6.83,7.08,6.92,7.0,0,14,10.0,,Mexico,6.83,"September 14th, 2012",2012,0.12,Washed / Wet,0.0,villa talea de castro,10.0,10.0,Typica,1400.0,2018_volpatto,No Specialty
6.83,7.0,7.25,7.08,7.58,1,3,10.0,Green,Mexico,7.17,"July 26th, 2012",2012,0.13,Washed / Wet,0.0,los angeles,10.0,8.67,Caturra,1200.0,2018_volpatto,No Specialty
7.08,6.92,6.83,6.83,6.92,3,4,10.0,Green,Brazil,7.0,"December 16th, 2014",2014/2015,0.12,Natural / Dry,0.0,monte carmelo,10.0,10.0,Catuai,,2018_volpatto,No Specialty
7.17,7.0,7.58,7.0,7.33,0,0,10.0,,Mexico,7.17,"September 14th, 2012",2012,0.14,Washed / Wet,0.0,zaragoza itundujia,10.0,8.0,Typica,1500.0,2018_volpatto,No Specialty
7.83,7.58,7.5,7.92,7.92,0,0,8.0,Bluish-Green,United States (Hawaii),7.75,"March 19th, 2014",2014,0.1,Natural / Dry,0.0,kona,8.67,7.33,Hawaiian Kona,,2018_volpatto,No Specialty
7.0,6.67,7.17,7.17,7.17,0,2,10.0,Green,Guatemala,6.5,"February 27th, 2014",2014,0.1,Washed / Wet,0.0,oriente,10.0,10.0,Other,1219.2,2018_volpatto,No Specialty
7.17,6.5,7.17,6.83,7.0,1,4,10.0,Green,Guatemala,7.17,"February 7th, 2013",2012,0.11,Washed / Wet,0.0,oriente,10.0,10.0,Bourbon,1310.64,2018_volpatto,No Specialty
7.5,7.0,7.25,7.42,7.33,31,47,9.33,Green,Mexico,7.25,"September 11th, 2012",2012,0.13,Natural / Dry,0.0,"xochitonalco, huautla        ",10.0,8.0,Typica,1300.0,2018_volpatto,No Specialty
7.25,6.17,7.17,7.33,7.33,0,9,10.0,Green,Guatemala,6.08,"January 13th, 2012",2012,0.11,Washed / Wet,0.0,oriente,10.0,10.0,Bourbon,,2018_volpatto,No Specialty
7.58,7.33,7.5,7.42,7.5,2,8,8.67,Green,United States (Hawaii),7.5,"January 20th, 2015",2014,0.11,Natural / Dry,0.0,kona,8.67,8.67,Hawaiian Kona,,2018_volpatto,No Specialty
7.5,7.33,7.42,7.75,7.67,4,31,8.67,Green,United States (Hawaii),7.33,"May 24th, 2012",2012,0.11,Natural / Dry,0.0,kona,9.33,8.0,Hawaiian Kona,,2018_volpatto,No Specialty
6.92,6.92,6.92,6.83,6.92,0,1,10.0,,Indonesia,6.83,"July 18th, 2017",2016,0.13,Washed / Wet,0.0,ijen,10.0,10.0,Java,1300.0,2018_volpatto,No Specialty
7.25,6.67,7.08,6.92,7.25,0,3,9.33,Green,Mexico,6.83,"July 11th, 2012",2012,0.11,Washed / Wet,0.0,cordoba,10.0,10.0,Typica,1050.0,2018_volpatto,No Specialty
7.17,7.33,7.5,7.5,7.5,3,4,10.0,Green,Taiwan,7.08,"June 6th, 2017",2016,0.0,Washed / Wet,0.0,"台南市東山區( dongshan dist., tainan city)",10.0,6.67,Yellow Bourbon,650.0,2018_volpatto,No Specialty
7.0,6.67,6.83,6.83,7.0,2,6,10.0,Green,Honduras,7.0,"May 15th, 2014",2014,0.11,Natural / Dry,0.0,intibuca,10.0,10.0,Pacas,1350.0,2018_volpatto,No Specialty
7.42,7.5,7.58,7.33,7.5,2,3,8.67,Green,United States (Hawaii),7.33,"March 18th, 2014",2014,0.12,Natural / Dry,0.0,kona,9.33,8.0,Hawaiian Kona,,2018_volpatto,No Specialty
7.33,6.83,7.42,6.92,7.0,1,2,9.33,Green,Guatemala,7.25,"February 7th, 2014",2014,0.1,Washed / Wet,0.0,oriente,9.33,9.33,Other,1219.2,2018_volpatto,No Specialty
7.08,6.92,7.33,7.0,7.33,0,28,9.33,Green,China,7.17,"September 5th, 2013",2013,0.1,Washed / Wet,0.0,yunnan,9.33,9.33,Typica,1200.0,2018_volpatto,No Specialty
7.17,6.83,7.0,6.83,6.67,3,9,10.0,Green,Guatemala,6.83,"April 29th, 2013",2013,0.11,Washed / Wet,0.0,oriente,10.0,10.0,Bourbon,1310.64,2018_volpatto,No Specialty
7.0,7.0,7.25,7.08,7.25,2,7,10.0,Green,Mexico,7.33,"September 11th, 2012",2012,0.12,Washed / Wet,0.0,"motozintla, chiapas",8.0,10.0,Other,850.0,2018_volpatto,No Specialty
7.17,7.0,7.42,7.17,7.67,1,3,9.33,Green,Colombia,7.17,"December 1st, 2011",,0.1,,0.0,,9.33,8.67,,,2018_volpatto,No Specialty
7.0,7.42,7.5,6.83,7.08,2,4,9.33,Green,Costa Rica,7.25,"February 3rd, 2015",2014,0.12,Washed / Wet,0.0,occidental,10.0,8.67,Caturra,1200.0,2018_volpatto,No Specialty
7.0,7.0,7.42,7.08,7.25,0,3,10.0,Green,Mexico,7.25,"July 26th, 2012",2012,0.11,Washed / Wet,0.0,petatlan,10.0,8.0,Typica,1248.0,2018_volpatto,No Specialty
7.08,6.17,7.17,6.83,7.33,0,7,10.0,Green,Guatemala,6.17,"January 13th, 2012",2012,0.11,Washed / Wet,0.0,oriente,10.0,10.0,Bourbon,,2018_volpatto,No Specialty
7.17,7.0,7.42,7.0,7.08,0,0,8.67,Bluish-Green,Nicaragua,7.0,"February 29th, 2016",2016,0.1,,0.0,jinotega,10.0,9.33,,1000.0,2018_volpatto,No Specialty
6.83,6.67,7.0,6.83,7.08,0,2,10.0,,Brazil,6.75,"August 25th, 2014",2014,0.11,Washed / Wet,0.0,,10.0,10.0,,,2018_volpatto,No Specialty
7.17,6.67,7.0,6.83,6.83,0,2,10.0,Green,Guatemala,6.83,"February 7th, 2013",2013,0.11,Washed / Wet,0.0,oriente,10.0,10.0,Bourbon,1310.64,2018_volpatto,No Specialty
7.33,6.58,7.17,7.17,7.33,0,0,9.33,Bluish-Green,Taiwan,6.75,"May 29th, 2013",2012,0.11,Washed / Wet,0.0,"dongshan dist., tainan city 臺南市東山區",10.0,9.33,Typica,775.0,2018_volpatto,No Specialty
7.67,7.58,7.58,7.42,7.42,1,5,9.33,Green,United States (Hawaii),7.67,"May 3rd, 2013",2013,0.12,Natural / Dry,0.0,kona,6.0,9.33,,,2018_volpatto,No Specialty
6.75,6.58,7.17,6.75,6.83,0,3,10.0,Green,Mexico,6.75,"September 17th, 2012",2012,0.13,Washed / Wet,0.0,coatepec,10.0,10.0,Typica,1300.0,2018_volpatto,No Specialty
7.0,6.33,7.08,7.0,6.92,2,15,10.0,Green,Guatemala,6.92,"January 29th, 2013",2013,0.11,Washed / Wet,0.0,oriente,10.0,10.0,Bourbon,1310.64,2018_volpatto,No Specialty
7.58,7.42,7.5,6.92,7.58,0,3,8.0,Green,Brazil,7.33,"October 20th, 2017",2017 / 2018,0.0,Natural / Dry,0.0,south of minas,10.0,8.0,Bourbon,890.0,2018_volpatto,No Specialty
7.17,6.83,7.33,7.17,7.17,1,2,9.33,Green,Guatemala,7.0,"April 8th, 2014",2014,0.1,Washed / Wet,0.0,oriente,9.33,9.33,Other,1219.2,2018_volpatto,No Specialty
7.0,6.67,7.33,6.92,6.92,4,5,9.33,,Mexico,7.0,"September 13th, 2012",2012,0.15,Washed / Wet,0.0,zaragoza itundujia,10.0,9.33,Typica,1500.0,2018_volpatto,No Specialty
6.75,6.83,6.83,6.92,6.92,0,1,10.0,,Haiti,6.83,"May 5th, 2014",2013,0.1,Washed / Wet,0.0,"dondon, haiti",10.0,9.33,Typica,825.0,2018_volpatto,No Specialty
6.67,6.83,7.08,7.42,7.58,1,5,9.33,Green,United States (Hawaii),6.92,"January 27th, 2014",2013,0.12,Natural / Dry,0.0,kona,10.0,8.67,,,2018_volpatto,No Specialty
7.25,7.0,7.08,7.25,7.33,1,11,8.67,Green,Mexico,7.0,"September 11th, 2012",2012,0.12,Washed / Wet,0.0,"motozintla, chiapas",10.0,8.67,Other,1200.0,2018_volpatto,No Specialty
7.67,7.42,7.42,7.83,7.92,7,9,5.33,Green,Peru,7.75,"June 16th, 2015",2014,0.0,Washed / Wet,0.0,san ignacio,9.33,8.67,Caturra,1200.0,2018_volpatto,No Specialty
6.67,7.17,7.67,7.42,7.17,0,0,10.0,Green,India,7.33,"January 16th, 2017",2016,0.0,Natural / Dry,7.0,chickmangalore,6.67,9.33,,,2018_volpatto,No Specialty
6.83,6.42,6.67,6.92,7.0,0,0,10.0,,Mexico,6.33,"April 9th, 2010",08/09 crop,0.0,,0.0,"pluma hidalogo, oaxaca",10.0,10.0,Typica,1200.0,2018_volpatto,No Specialty
7.33,6.5,6.42,6.92,6.33,0,4,10.0,,Guatemala,6.5,"January 3rd, 2012",2012,0.12,Washed / Wet,0.0,oriente,10.0,10.0,Bourbon,,2018_volpatto,No Specialty
7.0,6.58,7.17,6.58,7.25,0,14,9.33,Green,Mexico,6.58,"July 26th, 2012",2012,0.13,Washed / Wet,0.0,coatepec,10.0,9.33,Typica,1100.0,2018_volpatto,No Specialty
7.5,6.83,7.5,7.33,7.17,0,8,8.67,Green,Guatemala,7.0,"April 30th, 2012",2012,0.11,Washed / Wet,0.0,oriente,8.67,8.67,Bourbon,1310.64,2018_volpatto,No Specialty
7.17,6.5,6.17,6.83,7.0,0,5,10.0,,Guatemala,6.5,"January 3rd, 2012",2011/2012,0.11,Washed / Wet,0.0,oriente,10.0,10.0,Bourbon,,2018_volpatto,No Specialty
7.17,6.83,7.25,6.83,7.33,0,0,8.67,Green,United States (Hawaii),7.08,"March 18th, 2014",2014,0.0,Natural / Dry,0.0,kona,9.33,8.67,Hawaiian Kona,,2018_volpatto,No Specialty
7.58,7.33,7.5,7.25,7.67,0,3,8.0,Bluish-Green,United States (Hawaii),7.33,"January 20th, 2014",2013,0.0,Natural / Dry,0.0,kona,8.0,8.0,,,2018_volpatto,No Specialty
7.08,6.83,7.42,6.83,6.92,2,4,10.0,,Mexico,7.0,"September 17th, 2012",2012,0.16,Washed / Wet,0.0,zaragoza itundujia,10.0,7.33,Typica,1400.0,2018_volpatto,No Specialty
6.08,6.5,7.33,6.33,7.58,4,26,10.0,,Indonesia,7.0,"January 18th, 2012",2011,0.12,Natural / Dry,0.0,indonesia,9.33,9.33,Other,3500.0,2018_volpatto,No Specialty
7.17,6.83,7.08,7.08,7.17,0,12,7.33,Green,Mexico,6.83,"September 10th, 2012",2012,0.12,Washed / Wet,0.0,tepictla,10.0,10.0,Bourbon,1250.0,2018_volpatto,No Specialty
6.83,6.67,6.83,6.83,7.0,0,7,8.67,Green,Honduras,6.83,"May 15th, 2014",2014,0.11,Natural / Dry,0.0,intibuca,10.0,9.33,Pacas,1350.0,2018_volpatto,No Specialty
6.92,6.5,6.83,7.0,6.75,0,2,10.0,Green,Philippines,6.5,"May 14th, 2013",2012,0.12,Washed / Wet,0.0,"benguet, mountain province",9.33,9.33,,1000.0,2018_volpatto,No Specialty
7.5,6.83,7.17,7.0,7.17,0,6,8.0,Green,Brazil,7.0,"October 27th, 2017",2017 / 2018,0.11,Natural / Dry,1.0,monte carmelo,10.0,8.0,,,2018_volpatto,No Specialty
7.58,7.17,7.92,7.17,7.33,0,15,8.0,Green,Guatemala,7.58,"July 9th, 2012",2012,0.11,Washed / Wet,0.0,oriente,8.0,8.0,Bourbon,1310.64,2018_volpatto,No Specialty
7.0,6.33,6.67,6.75,7.17,0,10,10.0,,Guatemala,6.5,"January 6th, 2012",2012,0.12,Washed / Wet,0.0,oriente,10.0,8.67,Bourbon,,2018_volpatto,No Specialty
7.0,6.92,7.5,6.83,7.17,4,20,8.0,Green,Mexico,7.25,"September 12th, 2012",2012,0.11,Washed / Wet,0.0,tlacuilotepec,10.0,8.0,Pacamara,1100.0,2018_volpatto,No Specialty
6.83,6.67,7.17,7.75,7.25,0,20,6.0,Green,Mexico,6.92,"September 12th, 2012",2012,0.11,Washed / Wet,0.0,ocosingo,10.0,10.0,Mundo Novo,1200.0,2018_volpatto,No Specialty
7.08,6.67,7.25,6.83,7.17,0,8,6.67,,Mexico,6.83,"June 6th, 2012",2012,0.12,Washed / Wet,0.0,,10.0,10.0,Other,1100.0,2018_volpatto,No Specialty
7.17,6.83,7.17,6.67,7.42,23,29,7.33,Bluish-Green,Mexico,7.17,"March 5th, 2012",2012,0.13,Washed / Wet,0.0,huautla de jimenez,10.0,8.67,Typica,1280.0,2018_volpatto,No Specialty
6.92,6.75,7.0,6.83,7.17,15,7,6.67,Green,Mexico,6.92,"July 11th, 2012",2012,0.14,Washed / Wet,0.0,menglian,10.0,10.0,Typica,850.0,2018_volpatto,No Specialty
7.0,6.58,7.08,6.75,7.0,0,6,8.67,,Mexico,6.75,"September 13th, 2012",2012,0.17,Washed / Wet,0.0,zaragoza itundujia,10.0,8.67,Typica,1500.0,2018_volpatto,No Specialty
7.25,6.67,7.33,7.0,7.5,0,30,5.33,Green,Mexico,6.75,"August 1st, 2012",2012,0.12,Washed / Wet,0.0,coatepec,10.0,10.0,Typica,1250.0,2018_volpatto,No Specialty
7.0,6.17,6.75,6.75,7.25,0,8,10.0,,Guatemala,6.5,"January 9th, 2012",2012,0.11,Washed / Wet,0.0,oriente,10.0,8.0,Bourbon,,2018_volpatto,No Specialty
7.17,6.17,6.75,6.58,7.0,0,10,10.0,,Guatemala,6.67,"January 5th, 2012",2012,0.11,Washed / Wet,0.0,oriente,10.0,8.0,Bourbon,,2018_volpatto,No Specialty
7.5,6.83,7.08,6.83,7.33,0,7,7.33,Green,Mexico,7.0,"March 29th, 2013",2013,0.12,Washed / Wet,0.0,chiapas,10.0,8.0,Typica,1700.0,2018_volpatto,No Specialty
7.25,7.0,7.5,7.33,7.42,1,2,8.67,Blue-Green,United States (Hawaii),7.25,"March 13th, 2014",2014,0.0,Natural / Dry,0.0,kona,6.67,8.0,Hawaiian Kona,,2018_volpatto,No Specialty
