Country of Origin,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean Cup,Sweetness,Moisture Percentage,Category One Defects,Quakers,Color,Category Two Defects,is_specialty
7,7.33,7.67,7.67,7.83,7.33,7.67,10.0,10.0,10.0,0.0,0,0.0,2,4,1
27,7.83,7.92,7.75,7.83,7.75,7.75,9.33,9.33,9.33,0.11,0,0.0,1,0,1
36,7.25,7.58,7.5,7.42,7.75,7.42,10.0,10.0,10.0,0.11,11,0.0,2,0,1
9,7.58,7.58,7.33,7.67,7.67,7.5,10.0,10.0,10.0,0.11,0,0.0,2,2,1
0,7.58,7.83,7.33,7.67,7.42,7.33,10.0,10.0,10.0,0.12,2,0.0,2,6,1
3,7.83,7.67,7.5,7.58,7.5,7.67,10.0,10.0,10.0,0.0,0,0.0,3,1,1
32,7.42,7.58,7.25,7.5,7.75,7.75,10.0,10.0,10.0,0.0,0,0.0,3,9,1
9,7.67,7.67,7.75,7.67,7.42,7.17,10.0,10.0,10.0,0.1,0,0.0,2,4,1
3,7.5,7.42,7.58,7.5,7.58,7.58,10.0,10.0,10.0,0.0,4,0.0,2,4,1
3,7.83,7.5,7.5,7.42,7.5,7.5,10.0,10.0,10.0,0.11,0,0.0,2,3,1
29,7.67,7.5,7.33,7.25,7.58,7.75,10.0,10.0,10.0,0.11,0,0.0,2,5,1
20,7.58,7.67,7.5,7.58,7.5,7.5,10.0,10.0,10.0,0.12,2,0.0,2,10,1
20,7.67,7.58,7.42,7.75,7.42,7.42,10.0,10.0,10.0,0.12,0,0.0,0,7,1
9,7.67,7.67,7.33,7.5,7.33,7.92,10.0,10.0,10.0,0.11,0,0.0,2,10,1
20,7.58,7.58,7.5,7.42,7.67,7.58,10.0,10.0,10.0,0.11,0,0.0,3,2,1
7,7.75,7.58,7.75,7.75,7.25,7.5,10.0,10.0,10.0,0.0,1,0.0,3,3,1
9,7.5,7.58,7.42,7.67,7.58,7.5,10.0,10.0,10.0,0.1,0,1.0,2,3,1
9,7.58,7.67,7.5,7.58,7.5,7.42,10.0,10.0,10.0,0.11,0,0.0,2,8,1
9,7.5,7.67,7.17,7.67,7.67,7.58,10.0,10.0,10.0,0.11,0,0.0,2,4,1
9,7.5,7.5,7.42,7.58,7.67,7.5,10.0,10.0,10.0,0.1,0,0.0,2,1,1
9,7.42,7.58,7.42,7.67,7.5,7.5,10.0,10.0,10.0,0.1,0,0.0,2,1,1
13,7.5,7.58,7.42,7.58,7.58,7.5,10.0,10.0,10.0,0.12,0,0.0,0,15,1
9,7.58,7.58,7.33,7.58,7.33,7.67,10.0,10.0,10.0,0.12,0,0.0,2,0,1
28,7.83,7.67,7.33,7.67,7.58,7.67,9.33,10.0,10.0,0.0,0,0.0,2,0,1
7,7.67,7.67,7.17,7.33,7.58,7.67,10.0,10.0,10.0,0.0,0,0.0,3,4,1
4,7.58,7.5,7.42,7.67,7.42,7.5,10.0,10.0,10.0,0.09,0,0.0,1,1,1
11,7.58,7.5,7.42,7.58,7.5,7.5,10.0,10.0,10.0,0.09,0,1.0,2,6,1
0,7.5,7.5,7.58,7.5,7.58,7.58,10.0,10.0,10.0,0.11,0,2.0,1,1,1
2,7.67,7.5,7.33,7.33,7.67,7.67,10.0,10.0,10.0,0.1,0,0.0,2,0,1
2,7.5,7.67,7.42,7.67,7.5,7.5,10.0,10.0,10.0,0.11,0,0.0,2,2,1
3,7.5,7.58,7.58,7.75,7.33,7.5,10.0,10.0,10.0,0.0,0,0.0,0,2,1
18,7.75,7.58,7.42,7.5,7.33,7.5,10.0,10.0,10.0,0.12,0,0.0,1,0,1
9,7.75,7.42,7.25,7.75,7.5,7.67,10.0,10.0,10.0,0.13,0,0.0,2,2,1
3,7.67,7.42,7.42,7.58,7.33,7.67,10.0,10.0,10.0,0.12,0,0.0,2,0,1
33,7.67,7.58,7.42,7.83,7.33,7.5,10.0,10.0,10.0,0.1,6,0.0,0,0,1
33,7.58,7.83,7.75,7.75,7.42,8.0,9.33,9.33,10.0,0.1,0,0.0,2,0,1
3,7.58,7.33,7.17,7.33,7.25,8.58,10.0,10.0,10.0,0.1,0,0.0,2,2,1
20,7.58,7.58,7.5,7.5,7.5,7.5,10.0,10.0,10.0,0.12,0,0.0,2,6,1
20,7.58,7.58,7.33,7.75,7.25,7.58,10.0,10.0,10.0,0.12,0,0.0,3,0,1
20,8.08,8.17,8.0,8.0,7.83,7.92,6.67,10.0,10.0,0.12,1,0.0,3,4,1
3,7.5,7.58,7.42,7.67,7.5,7.58,10.0,10.0,10.0,0.0,0,0.0,0,0,1
3,7.67,7.58,7.58,7.58,7.5,7.42,10.0,10.0,10.0,0.11,0,0.0,2,3,1
33,7.25,7.75,7.5,7.83,7.67,7.67,9.33,10.0,10.0,0.12,0,0.0,2,0,1
23,7.42,7.42,7.5,7.58,7.5,7.75,10.0,10.0,10.0,0.0,0,0.0,2,4,1
33,7.75,7.67,7.5,7.83,7.17,7.42,10.0,10.0,10.0,0.0,0,0.0,3,2,1
0,7.5,7.58,7.25,7.75,7.58,7.5,10.0,10.0,10.0,0.0,0,0.0,2,4,1
0,7.5,7.58,7.5,7.67,7.5,7.42,10.0,10.0,10.0,0.11,0,2.0,1,3,1
16,7.67,7.67,7.42,7.42,7.42,7.5,10.0,10.0,10.0,0.13,0,0.0,1,0,1
7,7.67,7.67,7.67,7.67,7.5,7.67,10.0,10.0,9.33,0.0,0,0.0,2,7,1
20,7.5,7.67,7.42,7.75,7.42,7.17,10.0,10.0,10.0,0.11,0,2.0,2,3,1
3,7.75,7.5,7.33,7.58,7.33,7.75,10.0,10.0,10.0,0.0,1,0.0,2,9,1
0,7.58,7.5,7.42,7.67,7.5,7.5,10.0,10.0,10.0,0.0,0,0.0,2,0,1
0,7.33,7.5,7.58,7.58,7.67,7.5,10.0,10.0,10.0,0.12,0,0.0,3,9,1
29,7.5,7.5,7.5,7.5,7.5,7.58,10.0,10.0,10.0,0.12,0,0.0,2,0,1
29,7.58,7.5,7.5,7.58,7.33,7.58,10.0,10.0,10.0,0.12,0,0.0,2,4,1
28,8.0,7.83,7.83,7.42,7.25,7.25,10.0,10.0,10.0,0.08,0,0.0,2,0,1
20,7.67,7.58,7.42,7.5,7.42,7.5,10.0,10.0,10.0,0.11,0,0.0,2,0,1
31,7.67,7.5,7.33,7.67,7.5,7.5,10.0,10.0,10.0,0.12,0,0.0,2,0,1
28,7.67,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,0.11,0,0.0,2,0,1
30,7.42,7.5,7.5,7.67,7.58,7.5,10.0,10.0,10.0,0.11,0,0.0,1,0,1
3,7.75,7.58,7.67,7.25,7.58,7.42,10.0,10.0,10.0,0.11,0,0.0,1,3,1
7,7.92,8.0,7.5,6.75,7.92,7.58,10.0,10.0,9.33,0.0,0,0.0,3,17,1
9,7.67,7.67,7.17,7.67,7.5,7.5,10.0,10.0,10.0,0.11,0,0.0,2,0,1
30,7.83,7.33,7.83,7.33,7.58,7.83,10.0,10.0,9.33,0.12,0,0.0,1,0,1
20,7.58,7.58,7.42,7.58,7.42,7.5,10.0,10.0,10.0,0.11,0,0.0,3,2,1
20,7.5,7.58,7.58,7.58,7.42,7.42,10.0,10.0,10.0,0.12,0,0.0,3,0,1
3,7.33,7.58,7.42,7.42,7.67,7.67,10.0,10.0,10.0,0.11,0,0.0,2,0,1
33,7.83,7.67,7.5,7.67,7.5,7.58,10.0,10.0,9.33,0.03,2,0.0,3,0,1
20,7.75,7.58,7.25,7.75,7.67,7.58,10.0,10.0,10.0,0.0,0,0.0,3,1,1
3,8.08,7.67,7.67,7.33,7.33,7.17,10.0,10.0,10.0,0.08,0,0.0,3,3,1
3,7.5,7.42,7.33,7.33,7.67,7.83,10.0,10.0,10.0,0.21,0,0.0,3,2,1
9,7.5,7.42,7.42,7.75,7.5,7.5,10.0,10.0,10.0,0.1,0,1.0,2,2,1
28,7.67,7.42,7.5,7.42,7.58,7.5,10.0,10.0,10.0,0.11,0,5.0,2,0,1
0,7.5,7.58,7.42,7.5,7.75,7.33,10.0,10.0,10.0,0.11,0,0.0,2,7,1
28,7.25,7.25,7.0,7.08,7.0,7.0,10.0,10.0,10.0,0.11,0,0.0,0,0,1
0,7.42,7.42,7.5,7.33,7.25,7.67,10.0,10.0,10.0,0.0,1,9.0,2,2,1
13,7.83,7.58,7.42,7.33,7.42,7.5,10.0,10.0,10.0,0.13,0,0.0,0,6,1
30,7.75,7.33,7.42,7.67,7.42,7.5,10.0,10.0,10.0,0.12,0,0.0,2,0,1
30,7.42,7.58,7.58,7.42,7.58,7.5,10.0,10.0,10.0,0.12,0,0.0,0,1,1
29,7.75,7.42,7.33,7.5,7.58,7.5,10.0,10.0,10.0,0.12,0,0.0,3,1,1
31,7.83,7.5,7.42,7.58,7.42,7.42,10.0,10.0,10.0,0.12,0,0.0,2,0,1
4,7.67,7.42,7.5,7.67,7.0,7.75,10.0,10.0,10.0,0.11,0,0.0,2,3,1
20,7.58,7.58,7.42,7.75,7.67,7.67,9.33,10.0,10.0,0.0,0,0.0,2,11,1
9,7.5,7.58,7.42,7.58,7.42,7.58,10.0,10.0,10.0,0.0,0,0.0,0,4,1
3,7.75,7.25,7.33,7.42,7.5,7.83,10.0,10.0,10.0,0.11,0,0.0,0,3,1
3,7.75,7.5,7.75,7.25,7.33,7.58,10.0,10.0,10.0,0.11,0,0.0,3,3,1
3,7.58,7.5,7.42,7.58,7.67,7.42,10.0,10.0,10.0,0.11,0,0.0,2,0,1
20,7.5,7.58,7.5,7.5,7.42,7.5,10.0,10.0,10.0,0.1,0,0.0,2,6,1
20,7.67,7.58,7.58,7.75,7.67,6.83,10.0,10.0,10.0,0.12,0,0.0,2,0,1
3,7.33,7.42,7.58,7.42,7.67,7.5,10.0,10.0,10.0,0.11,2,0.0,2,2,1
0,7.58,7.5,7.33,7.75,7.5,7.5,10.0,10.0,10.0,0.0,0,0.0,3,4,1
0,7.5,7.5,7.5,7.5,7.58,7.5,10.0,10.0,10.0,0.11,0,0.0,2,4,1
13,7.83,7.75,7.25,7.5,7.42,7.33,10.0,10.0,10.0,0.11,0,0.0,2,5,1
11,7.58,7.58,7.33,7.5,7.5,7.5,10.0,10.0,10.0,0.1,0,0.0,2,4,1
9,7.5,7.5,7.33,7.5,7.67,7.5,10.0,10.0,10.0,0.1,0,2.0,2,2,1
30,7.5,7.83,7.5,7.75,7.33,7.42,9.33,10.0,10.0,0.12,0,0.0,2,0,1
30,7.33,7.5,7.5,7.5,7.67,7.5,10.0,10.0,10.0,0.11,0,0.0,3,0,1
29,7.67,7.42,7.33,7.58,7.5,7.5,10.0,10.0,10.0,0.12,0,0.0,2,1,1
29,7.75,7.0,7.42,7.58,7.58,7.58,10.0,10.0,10.0,0.12,0,0.0,1,3,1
20,7.42,7.58,7.5,7.67,7.25,7.5,10.0,10.0,10.0,0.0,0,0.0,2,1,1
0,7.42,7.5,7.67,7.33,7.42,7.67,10.0,10.0,10.0,0.11,0,0.0,1,0,1
9,7.83,7.42,7.33,7.67,7.42,7.5,10.0,10.0,10.0,0.12,0,0.0,2,4,1
3,7.5,7.5,7.42,7.42,7.58,7.58,10.0,10.0,10.0,0.11,0,0.0,2,1,1
9,7.83,7.67,7.17,7.33,7.5,7.67,10.0,10.0,10.0,0.11,0,0.0,2,0,1
20,7.5,7.58,7.5,7.5,7.42,7.42,10.0,10.0,10.0,0.13,0,0.0,3,10,1
20,7.67,7.5,7.33,7.67,7.5,7.33,10.0,10.0,10.0,0.12,0,0.0,2,5,1
20,7.92,7.5,7.33,7.58,7.25,7.42,10.0,10.0,10.0,0.11,0,0.0,3,2,1
9,7.67,7.33,7.33,7.33,7.5,7.83,10.0,10.0,10.0,0.11,0,0.0,2,5,1
0,7.67,7.42,7.33,7.67,7.5,7.5,10.0,10.0,10.0,0.0,0,0.0,0,4,1
3,7.67,7.5,7.33,7.5,7.25,7.67,10.0,10.0,10.0,0.11,1,0.0,2,3,1
33,7.33,7.42,7.33,7.75,7.42,7.67,10.0,10.0,10.0,0.12,2,0.0,2,3,1
9,7.75,7.58,7.67,7.67,7.58,7.58,9.33,10.0,10.0,0.01,1,0.0,3,14,1
11,7.42,7.67,7.17,7.58,7.58,7.5,10.0,10.0,10.0,0.12,0,1.0,2,6,0
9,7.58,7.5,7.33,7.75,7.33,7.5,10.0,10.0,10.0,0.1,0,1.0,2,2,0
9,7.67,7.58,7.25,7.67,7.42,7.33,10.0,10.0,10.0,0.12,0,0.0,2,0,0
9,7.58,7.5,7.25,7.67,7.5,7.5,10.0,10.0,10.0,0.12,0,0.0,2,0,0
9,7.5,7.42,7.08,7.75,7.67,7.5,10.0,10.0,10.0,0.11,0,2.0,2,3,0
3,5.08,7.75,7.83,7.75,7.83,8.08,10.0,10.0,10.0,0.11,0,0.0,2,1,0
2,7.67,7.42,7.42,7.5,7.42,7.42,10.0,10.0,10.0,0.1,0,0.0,2,0,0
0,7.42,7.5,7.33,7.5,7.25,7.42,10.0,10.0,10.0,0.11,0,1.0,2,0,0
29,7.67,7.25,7.42,7.42,7.67,7.42,10.0,10.0,10.0,0.13,0,0.0,2,7,0
0,7.17,7.83,7.33,7.5,7.75,7.42,10.0,10.0,10.0,0.0,0,0.0,2,0,0
9,7.5,7.5,7.5,7.67,7.42,7.5,10.0,10.0,10.0,0.1,0,0.0,2,0,0
20,7.42,7.5,7.42,7.58,7.42,7.5,10.0,10.0,10.0,0.11,0,0.0,2,0,0
0,7.58,7.67,7.33,7.5,7.5,7.42,10.0,10.0,10.0,0.12,0,0.0,0,1,0
25,7.58,7.58,7.58,7.75,7.5,7.58,9.33,10.0,10.0,0.0,0,0.0,2,3,0
0,7.25,7.33,7.25,7.5,7.42,7.5,10.0,10.0,10.0,0.0,0,0.0,2,0,0
20,7.5,7.58,7.5,7.92,7.42,7.67,9.33,10.0,10.0,0.12,0,0.0,2,0,0
11,7.25,7.67,7.42,7.17,7.75,7.5,10.0,10.0,10.0,0.09,0,0.0,3,2,0
3,7.67,7.42,7.33,7.5,7.58,7.5,10.0,10.0,10.0,0.11,0,0.0,2,9,0
20,7.5,7.42,7.42,7.67,7.42,7.58,10.0,10.0,10.0,0.12,0,0.0,2,5,0
20,7.42,7.58,7.5,7.42,7.58,7.5,10.0,10.0,10.0,0.13,0,0.0,2,2,0
20,7.42,7.58,7.33,7.58,7.5,7.5,10.0,10.0,10.0,0.14,0,0.0,2,9,0
20,7.75,7.33,7.25,7.58,7.58,7.33,10.0,10.0,10.0,0.13,0,0.0,2,1,0
20,7.5,7.58,7.33,7.5,7.5,7.5,10.0,10.0,10.0,0.11,0,0.0,2,0,0
20,7.58,7.58,7.17,7.5,7.5,7.5,10.0,10.0,10.0,0.14,0,0.0,2,6,0
20,7.58,7.33,7.33,7.58,7.5,7.5,10.0,10.0,10.0,0.11,0,0.0,2,0,0
20,7.67,7.58,7.33,7.42,7.58,7.33,10.0,10.0,10.0,0.13,0,0.0,3,4,0
20,7.83,7.5,7.42,7.67,7.17,7.33,10.0,10.0,10.0,0.12,0,0.0,1,0,0
3,7.67,7.33,7.25,7.42,7.5,7.67,10.0,10.0,10.0,0.0,0,0.0,3,2,0
0,7.75,7.5,7.42,7.42,7.5,7.42,10.0,10.0,10.0,0.11,0,0.0,0,2,0
3,7.33,7.58,7.17,7.58,7.42,7.58,10.0,10.0,10.0,0.0,0,0.0,2,2,0
3,7.58,7.25,7.42,7.25,7.58,7.83,10.0,10.0,10.0,0.02,0,0.0,3,1,0
11,7.5,7.58,7.33,7.5,7.42,7.42,10.0,10.0,10.0,0.1,0,1.0,2,8,0
0,7.33,7.5,7.5,7.33,7.5,7.5,10.0,10.0,10.0,0.11,0,3.0,2,11,0
0,7.42,7.42,7.42,7.5,7.5,7.58,10.0,10.0,10.0,0.11,0,4.0,2,14,0
0,7.5,7.5,7.42,7.5,7.42,7.5,10.0,10.0,10.0,0.11,0,2.0,1,3,0
4,7.75,7.5,7.25,7.25,7.42,7.67,10.0,10.0,10.0,0.1,6,1.0,1,3,0
4,7.75,7.33,7.5,7.5,7.33,7.58,10.0,10.0,10.0,0.0,0,2.0,2,0,0
2,7.5,7.58,7.42,7.5,7.42,7.42,10.0,10.0,10.0,0.12,0,6.0,2,2,0
0,8.25,7.83,7.25,8.33,8.17,8.08,10.0,6.67,10.0,0.07,0,0.0,2,0,0
0,7.42,7.5,7.5,7.42,7.5,7.58,10.0,10.0,10.0,0.11,0,0.0,2,10,0
9,7.5,7.42,7.17,7.83,7.5,7.5,10.0,10.0,10.0,0.1,0,0.0,2,6,0
18,7.33,7.58,7.42,7.58,7.33,7.5,10.0,10.0,10.0,0.12,0,0.0,2,0,0
0,7.75,8.08,7.67,8.08,8.08,8.0,10.0,10.0,6.67,0.11,0,0.0,0,0,0
9,7.58,7.67,7.5,7.58,7.75,7.5,9.33,10.0,10.0,0.12,0,0.0,2,3,0
20,7.33,7.58,7.42,7.5,7.5,7.5,10.0,10.0,10.0,0.11,0,0.0,2,0,0
3,7.42,7.33,7.5,7.17,7.08,8.33,10.0,10.0,10.0,0.1,0,0.0,2,2,0
28,7.5,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,0.11,0,0.0,2,0,0
28,7.5,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,0.11,0,0.0,2,0,0
9,7.5,7.42,7.58,7.5,7.5,7.58,10.0,10.0,10.0,0.12,2,0.0,2,1,0
3,7.5,7.42,7.5,7.5,7.5,7.58,10.0,10.0,10.0,0.0,0,0.0,2,1,0
20,7.67,7.5,7.42,7.5,7.42,7.42,10.0,10.0,10.0,0.12,0,0.0,2,3,0
4,7.92,7.58,7.25,7.75,7.92,7.58,9.33,9.33,10.0,0.0,0,0.0,2,14,0
9,7.67,7.5,7.33,7.67,7.5,7.33,10.0,10.0,10.0,0.11,0,0.0,2,3,0
20,7.58,7.67,7.58,7.33,7.0,7.58,10.0,10.0,10.0,0.15,1,0.0,3,8,0
20,7.67,7.58,7.5,7.58,7.5,7.5,10.0,10.0,10.0,0.13,0,0.0,2,9,0
9,7.5,7.67,7.33,7.5,7.33,7.5,10.0,10.0,10.0,0.1,2,0.0,2,5,0
0,7.58,7.5,7.42,7.5,7.5,7.42,10.0,10.0,10.0,0.12,0,0.0,2,2,0
20,8.0,7.75,7.33,7.33,7.08,7.67,9.33,10.0,10.0,0.11,0,0.0,2,0,0
0,7.58,7.58,7.25,7.58,7.42,7.5,10.0,10.0,10.0,0.11,0,0.0,2,2,0
3,7.83,7.58,7.33,7.25,7.58,7.42,10.0,10.0,10.0,0.0,0,0.0,2,0,0
0,7.58,7.5,7.25,7.42,7.67,7.33,10.0,10.0,10.0,0.09,2,6.0,2,10,0
28,7.0,7.08,7.0,7.17,7.0,7.0,10.0,10.0,10.0,0.1,0,0.0,0,0,0
9,7.67,7.5,7.25,7.67,7.42,7.42,10.0,10.0,10.0,0.11,0,2.0,2,2,0
0,7.42,7.67,7.5,7.08,7.5,7.42,10.0,10.0,10.0,0.0,0,0.0,2,9,0
7,7.58,7.67,7.5,7.67,7.83,8.42,9.33,9.33,9.33,0.12,0,0.0,2,0,0
11,7.58,7.5,7.42,7.58,7.42,7.42,10.0,10.0,10.0,0.11,0,0.0,2,2,0
18,7.58,7.42,7.33,7.42,7.58,7.5,10.0,10.0,10.0,0.13,0,0.0,0,0,0
0,7.75,7.58,7.42,7.42,7.33,7.33,10.0,10.0,10.0,0.11,0,0.0,2,0,0
28,7.5,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,0.11,0,0.0,2,0,0
20,7.58,7.58,7.42,7.42,7.42,7.42,10.0,10.0,10.0,0.12,0,0.0,0,4,0
33,7.33,7.42,7.5,7.67,7.5,7.42,10.0,10.0,10.0,0.0,0,0.0,1,1,0
20,7.58,7.58,7.5,7.17,7.42,7.42,10.0,10.0,10.0,0.16,3,0.0,3,8,0
9,7.5,7.5,7.33,7.58,7.67,7.33,10.0,10.0,10.0,0.11,0,0.0,2,2,0
20,7.5,7.58,7.42,7.67,7.33,7.42,10.0,10.0,10.0,0.13,0,0.0,2,3,0
20,7.67,7.58,7.33,7.5,7.42,7.42,10.0,10.0,10.0,0.12,0,0.0,2,13,0
7,7.75,7.33,7.33,7.5,7.5,7.5,10.0,10.0,10.0,0.0,2,0.0,2,5,0
20,7.33,7.58,7.42,7.67,7.33,7.5,10.0,10.0,10.0,0.11,0,0.0,2,0,0
20,7.42,7.5,7.42,7.58,7.42,7.5,10.0,10.0,10.0,0.1,0,0.0,2,3,0
3,7.5,7.42,7.67,7.33,7.58,7.33,10.0,10.0,10.0,0.12,0,0.0,2,1,0
3,7.67,7.33,7.33,7.33,7.5,7.5,10.0,10.0,10.0,0.11,0,0.0,2,0,0
0,7.67,7.58,7.42,7.0,7.5,7.58,10.0,10.0,10.0,0.12,0,0.0,2,1,0
3,7.17,7.25,7.58,7.25,7.58,7.67,10.0,10.0,10.0,0.22,0,0.0,3,2,0
0,7.42,7.42,7.5,7.42,7.42,7.5,10.0,10.0,10.0,0.11,0,1.0,2,5,0
11,7.5,7.5,7.17,7.42,7.5,7.5,10.0,10.0,10.0,0.11,0,1.0,1,2,0
22,7.5,7.5,7.33,7.42,7.5,7.42,10.0,10.0,10.0,0.1,0,0.0,2,1,0
29,7.58,7.42,7.42,7.33,7.5,7.42,10.0,10.0,10.0,0.13,1,0.0,2,6,0
29,7.42,7.42,7.42,7.5,7.5,7.33,10.0,10.0,10.0,0.12,0,0.0,2,1,0
0,6.92,7.58,7.42,7.33,7.83,7.5,10.0,10.0,10.0,0.0,0,0.0,2,1,0
30,7.42,7.42,7.17,7.75,7.25,7.67,10.0,10.0,10.0,0.12,0,0.0,1,0,0
11,7.67,7.5,7.25,7.42,7.58,7.42,10.0,10.0,10.0,0.11,0,0.0,2,2,0
9,7.42,7.42,7.5,7.5,7.42,7.5,10.0,10.0,10.0,0.09,0,0.0,0,4,0
0,7.58,7.5,7.42,7.25,7.5,7.42,10.0,10.0,10.0,0.12,0,0.0,2,1,0
29,7.75,7.42,7.42,7.58,7.33,7.42,10.0,10.0,10.0,0.12,0,0.0,2,1,0
20,7.42,7.33,7.17,7.42,7.33,8.17,10.0,10.0,10.0,0.12,0,0.0,2,0,0
20,7.5,7.5,7.33,7.42,7.5,7.42,10.0,10.0,10.0,0.1,1,0.0,3,1,0
28,7.5,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,0.11,0,0.0,2,0,0
28,7.67,7.5,7.5,7.17,7.17,7.58,10.0,10.0,10.0,0.0,0,0.0,2,0,0
3,7.33,7.25,7.25,7.58,7.75,7.5,10.0,10.0,10.0,0.0,0,0.0,1,1,0
20,7.5,7.67,7.0,7.5,7.33,7.5,10.0,10.0,10.0,0.15,1,0.0,3,9,0
9,7.25,7.75,7.0,7.75,8.17,7.75,10.0,10.0,9.33,0.12,0,0.0,3,2,0
20,7.5,7.58,7.25,7.5,7.5,7.33,10.0,10.0,10.0,0.12,0,0.0,2,4,0
20,7.0,7.67,7.5,7.5,7.42,7.5,10.0,10.0,10.0,0.1,0,0.0,2,1,0
3,7.58,7.67,7.42,7.17,7.17,7.75,10.0,10.0,10.0,0.08,0,0.0,3,0,0
13,7.5,7.5,7.42,7.42,7.5,7.42,10.0,10.0,10.0,0.15,0,0.0,3,3,0
3,7.75,7.58,7.42,7.67,7.83,7.58,9.33,9.33,10.0,0.0,0,7.0,2,6,0
0,7.42,7.58,7.42,7.5,7.42,7.25,10.0,10.0,10.0,0.11,0,1.0,2,3,0
0,7.25,7.25,7.58,7.58,7.25,7.92,10.0,10.0,10.0,0.0,0,0.0,2,1,0
4,7.75,7.42,7.42,7.25,7.17,7.42,10.0,10.0,10.0,0.0,0,0.0,0,0,0
29,7.42,7.33,7.42,7.42,7.5,7.58,10.0,10.0,10.0,0.12,0,0.0,2,5,0
29,7.42,7.5,7.5,7.33,7.33,7.5,10.0,10.0,10.0,0.12,0,0.0,2,3,0
3,7.5,7.42,7.42,7.42,7.67,7.42,10.0,10.0,10.0,0.11,1,0.0,2,0,0
4,7.58,7.33,7.33,7.33,7.5,7.67,10.0,10.0,10.0,0.11,0,0.0,2,2,0
33,7.25,7.58,7.58,7.25,7.5,7.42,10.0,10.0,10.0,0.11,0,0.0,1,0,0
20,7.42,7.58,7.5,7.33,7.42,7.42,10.0,10.0,10.0,0.13,0,0.0,2,7,0
20,7.5,7.42,7.42,7.5,7.25,7.5,10.0,10.0,10.0,0.13,3,0.0,2,13,0
20,7.67,7.5,7.25,7.58,7.42,7.33,10.0,10.0,10.0,0.11,0,0.0,2,11,0
36,7.67,8.0,7.17,7.08,7.67,7.08,10.0,10.0,10.0,0.12,0,0.0,2,2,0
20,7.58,7.42,7.25,7.75,7.33,7.42,10.0,10.0,10.0,0.11,0,0.0,2,1,0
33,7.33,7.5,7.33,7.58,7.08,7.83,10.0,10.0,10.0,0.1,0,0.0,2,2,0
3,7.67,7.42,7.67,7.33,7.25,7.58,10.0,10.0,10.0,0.08,1,0.0,3,5,0
11,7.5,7.5,7.17,7.5,7.5,7.42,10.0,10.0,10.0,0.12,0,0.0,2,1,0
11,7.5,7.5,7.25,7.33,7.42,7.5,10.0,10.0,10.0,0.1,0,1.0,2,7,0
0,7.5,7.33,7.42,7.5,7.33,7.42,10.0,10.0,10.0,0.11,0,2.0,2,3,0
29,7.67,7.33,7.33,7.42,7.42,7.42,10.0,10.0,10.0,0.13,0,0.0,2,20,0
16,7.42,7.5,7.25,7.33,7.5,7.5,10.0,10.0,10.0,0.12,0,0.0,0,0,0
29,7.42,7.42,7.33,7.58,7.33,7.42,10.0,10.0,10.0,0.12,0,0.0,2,3,0
18,7.5,7.42,7.33,7.58,7.33,7.5,10.0,10.0,10.0,0.13,0,0.0,1,1,0
28,7.33,7.5,7.17,7.42,7.5,7.33,10.0,10.0,10.0,0.09,0,0.0,2,0,0
30,7.58,7.5,7.42,7.42,7.33,7.42,10.0,10.0,10.0,0.11,0,0.0,2,0,0
4,7.5,7.25,7.33,7.33,7.75,7.5,10.0,10.0,10.0,0.1,0,0.0,2,4,0
11,7.33,7.33,7.33,7.5,7.5,7.83,10.0,10.0,10.0,0.11,0,0.0,2,5,0
3,7.33,7.33,7.58,7.5,7.5,7.58,10.0,10.0,10.0,0.11,0,0.0,2,1,0
28,7.42,7.58,7.33,7.42,8.0,7.5,9.33,10.0,10.0,0.12,0,0.0,1,0,0
0,7.33,7.67,7.42,7.17,7.33,7.42,10.0,10.0,10.0,0.11,0,0.0,0,0,0
20,7.67,7.33,7.25,7.5,7.42,7.42,10.0,10.0,10.0,0.12,0,0.0,2,1,0
0,7.42,7.5,7.33,7.5,7.33,7.5,10.0,10.0,10.0,0.12,0,0.0,2,1,0
0,7.42,7.5,7.25,7.5,7.5,7.42,10.0,10.0,10.0,0.11,0,0.0,0,1,0
9,7.33,7.33,7.33,7.5,7.67,7.67,10.0,10.0,10.0,0.11,0,0.0,2,3,0
0,7.58,7.5,7.17,7.5,7.5,7.42,10.0,10.0,10.0,0.12,0,0.0,2,2,0
9,7.75,7.33,7.33,7.42,7.75,7.67,10.0,10.0,9.33,0.0,0,0.0,2,10,0
3,7.33,7.0,7.08,7.42,7.5,7.67,10.0,10.0,10.0,0.07,0,0.0,3,2,0
9,7.58,7.5,7.25,7.58,7.58,7.5,9.33,10.0,10.0,0.1,0,0.0,2,1,0
9,7.5,7.5,7.25,7.42,7.42,7.42,10.0,10.0,10.0,0.11,0,2.0,2,0,0
11,7.58,7.5,7.25,7.33,7.42,7.5,10.0,10.0,10.0,0.12,0,0.0,2,1,0
0,7.42,7.33,7.33,7.5,7.5,7.33,10.0,10.0,10.0,0.11,0,0.0,2,4,0
